contig_21100	bin.0001
contig_22731	bin.0001
contig_16642	bin.0001
contig_24709	bin.0001
contig_22508	bin.0001
contig_19025	bin.0001
contig_3604	bin.0001
contig_17088	bin.0001
contig_25676	bin.0001
contig_16536	bin.0001
contig_18610	bin.0001
contig_23787	bin.0001
contig_15740	bin.0001
contig_12800	bin.0001
contig_25400	bin.0001
contig_8182	bin.0001
contig_18408	bin.0001
contig_24463	bin.0001
contig_25308	bin.0001
contig_22525	bin.0001
contig_23237	bin.0001
contig_9070	bin.0001
contig_25653	bin.0001
contig_25104	bin.0001
contig_14262	bin.0001
contig_6696	bin.0001
contig_20812	bin.0001
contig_11841	bin.0001
contig_15149	bin.0001
contig_13966	bin.0001
contig_25574	bin.0001
contig_6864	bin.0001
contig_8923	bin.0001
contig_25377	bin.0001
contig_13554	bin.0001
contig_20973	bin.0001
contig_25864	bin.0001
contig_20610	bin.0001
contig_25559	bin.0001
contig_14388	bin.0001
contig_22901	bin.0001
contig_15748	bin.0001
contig_15741	bin.0001
contig_19666	bin.0001
contig_8936	bin.0001
contig_25671	bin.0001
contig_18339	bin.0001
contig_9540	bin.0001
contig_15174	bin.0001
contig_13011	bin.0001
contig_23576	bin.0002
contig_13754	bin.0002
contig_16159	bin.0002
contig_1588	bin.0002
contig_1599	bin.0002
contig_23575	bin.0002
contig_10687	bin.0002
contig_1591	bin.0002
contig_13928	bin.0002
contig_10688	bin.0002
contig_12984	bin.0002
contig_20259	bin.0002
contig_18160	bin.0002
contig_23577	bin.0002
contig_1598	bin.0002
contig_1594	bin.0002
contig_1587	bin.0002
contig_1593	bin.0002
contig_12366	bin.0002
contig_1589	bin.0002
contig_6049	bin.0002
contig_10506	bin.0002
contig_22805	bin.0002
contig_1595	bin.0002
contig_16160	bin.0002
contig_1590	bin.0002
contig_6693	bin.0003
contig_25697	bin.0003
contig_7801	bin.0003
contig_4685	bin.0003
contig_7803	bin.0003
contig_2055	bin.0003
contig_3526	bin.0004
contig_22482	bin.0004
contig_9885	bin.0004
contig_7739	bin.0004
contig_8009	bin.0004
contig_7742	bin.0004
contig_7956	bin.0004
contig_9886	bin.0004
contig_23664	bin.0004
contig_26004	bin.0004
contig_5584	bin.0004
contig_25921	bin.0004
contig_5586	bin.0004
contig_10988	bin.0004
contig_5583	bin.0004
contig_2029	bin.0004
contig_24356	bin.0004
contig_10258	bin.0004
contig_5585	bin.0004
contig_7740	bin.0004
contig_2425	bin.0004
contig_7744	bin.0004
contig_2463	bin.0004
contig_9883	bin.0004
contig_24355	bin.0004
contig_6495	bin.0004
contig_5305	bin.0005
contig_24003	bin.0005
contig_20091	bin.0005
contig_23965	bin.0005
contig_9903	bin.0005
contig_7584	bin.0005
contig_23682	bin.0005
contig_2203	bin.0005
contig_19645	bin.0005
contig_20135	bin.0005
contig_987	bin.0005
contig_11217	bin.0005
contig_23967	bin.0005
contig_23179	bin.0005
contig_15776	bin.0005
contig_13832	bin.0005
contig_22775	bin.0005
contig_11149	bin.0005
contig_17797	bin.0005
contig_8515	bin.0005
contig_3902	bin.0005
contig_10682	bin.0005
contig_5672	bin.0005
contig_13760	bin.0005
contig_24112	bin.0005
contig_24891	bin.0005
contig_24866	bin.0005
contig_23424	bin.0005
contig_25035	bin.0005
contig_14156	bin.0005
contig_2792	bin.0005
contig_6712	bin.0005
contig_24004	bin.0005
contig_14873	bin.0005
contig_7628	bin.0005
contig_16740	bin.0005
contig_13264	bin.0005
contig_16301	bin.0005
contig_8583	bin.0005
contig_12124	bin.0005
contig_22024	bin.0005
contig_16306	bin.0005
contig_24204	bin.0005
contig_18309	bin.0005
contig_16748	bin.0005
contig_6271	bin.0005
contig_24772	bin.0005
contig_10271	bin.0005
contig_7627	bin.0005
contig_25511	bin.0005
contig_23097	bin.0005
contig_10270	bin.0005
contig_22821	bin.0005
contig_11576	bin.0005
contig_12825	bin.0005
contig_10044	bin.0005
contig_16115	bin.0005
contig_25880	bin.0005
contig_6270	bin.0005
contig_18935	bin.0005
contig_17791	bin.0005
contig_20307	bin.0005
contig_23317	bin.0005
contig_5303	bin.0005
contig_7629	bin.0005
contig_8770	bin.0005
contig_18225	bin.0005
contig_5304	bin.0005
contig_22031	bin.0005
contig_22373	bin.0005
contig_7132	bin.0005
contig_22476	bin.0005
contig_23358	bin.0005
contig_24532	bin.0005
contig_21158	bin.0005
contig_5302	bin.0005
contig_5760	bin.0005
contig_1283	bin.0006
contig_4044	bin.0006
contig_11564	bin.0006
contig_23538	bin.0006
contig_24278	bin.0006
contig_24578	bin.0006
contig_24896	bin.0006
contig_2832	bin.0006
contig_1279	bin.0006
contig_4043	bin.0006
contig_25239	bin.0006
contig_23777	bin.0006
contig_15032	bin.0006
contig_7506	bin.0006
contig_5761	bin.0006
contig_4706	bin.0006
contig_14980	bin.0006
contig_4042	bin.0006
contig_23708	bin.0006
contig_24667	bin.0006
contig_15033	bin.0006
contig_24753	bin.0006
contig_11333	bin.0006
contig_4710	bin.0006
contig_25081	bin.0006
contig_4041	bin.0006
contig_1287	bin.0006
contig_9997	bin.0006
contig_7167	bin.0006
contig_14945	bin.0006
contig_22332	bin.0006
contig_25387	bin.0006
contig_9268	bin.0006
contig_1280	bin.0006
contig_23917	bin.0006
contig_4050	bin.0006
contig_13657	bin.0006
contig_25124	bin.0006
contig_12436	bin.0006
contig_11543	bin.0006
contig_17745	bin.0006
contig_5681	bin.0006
contig_1282	bin.0006
contig_15663	bin.0006
contig_25360	bin.0006
contig_2747	bin.0006
contig_13184	bin.0006
contig_25278	bin.0006
contig_5763	bin.0006
contig_9866	bin.0006
contig_68	bin.0006
contig_1284	bin.0006
contig_8304	bin.0006
contig_25222	bin.0007
contig_11093	bin.0007
contig_9605	bin.0007
contig_23390	bin.0007
contig_24005	bin.0007
contig_11095	bin.0007
contig_9254	bin.0007
contig_18016	bin.0007
contig_21249	bin.0007
contig_9345	bin.0007
contig_11094	bin.0007
contig_21772	bin.0007
contig_7179	bin.0007
contig_11298	bin.0007
contig_923	bin.0007
contig_14546	bin.0007
contig_25588	bin.0007
contig_19504	bin.0007
contig_6835	bin.0007
contig_22724	bin.0007
contig_16654	bin.0007
contig_11297	bin.0007
contig_9971	bin.0007
contig_972	bin.0007
contig_22364	bin.0007
contig_971	bin.0007
contig_6614	bin.0007
contig_17246	bin.0007
contig_21180	bin.0007
contig_20064	bin.0007
contig_25602	bin.0007
contig_18709	bin.0007
contig_9167	bin.0007
contig_16707	bin.0007
contig_23255	bin.0007
contig_14077	bin.0007
contig_10822	bin.0007
contig_11962	bin.0007
contig_7715	bin.0007
contig_16532	bin.0007
contig_13468	bin.0007
contig_19498	bin.0007
contig_14568	bin.0007
contig_5170	bin.0007
contig_8922	bin.0007
contig_5171	bin.0007
contig_16417	bin.0007
contig_956	bin.0007
contig_22217	bin.0007
contig_17216	bin.0007
contig_10732	bin.0007
contig_11963	bin.0007
contig_11295	bin.0007
contig_18798	bin.0007
contig_24838	bin.0007
contig_11293	bin.0007
contig_14152	bin.0008
contig_25298	bin.0008
contig_25238	bin.0008
contig_20053	bin.0008
contig_5174	bin.0008
contig_5591	bin.0008
contig_25637	bin.0008
contig_7663	bin.0008
contig_9777	bin.0008
contig_22673	bin.0009
contig_6333	bin.0009
contig_11740	bin.0009
contig_16975	bin.0009
contig_2180	bin.0009
contig_17616	bin.0009
contig_4401	bin.0009
contig_14707	bin.0009
contig_2184	bin.0009
contig_14907	bin.0009
contig_23922	bin.0009
contig_14819	bin.0009
contig_19069	bin.0009
contig_11918	bin.0009
contig_11567	bin.0009
contig_8303	bin.0009
contig_12957	bin.0009
contig_8535	bin.0009
contig_15075	bin.0009
contig_6273	bin.0009
contig_6708	bin.0009
contig_23871	bin.0009
contig_12970	bin.0009
contig_25011	bin.0009
contig_8032	bin.0009
contig_17219	bin.0009
contig_2181	bin.0009
contig_24066	bin.0009
contig_12345	bin.0009
contig_19650	bin.0009
contig_17897	bin.0009
contig_21104	bin.0009
contig_18144	bin.0009
contig_11017	bin.0009
contig_11752	bin.0009
contig_10911	bin.0009
contig_11019	bin.0009
contig_19136	bin.0009
contig_6706	bin.0009
contig_8849	bin.0009
contig_12062	bin.0009
contig_12373	bin.0009
contig_11569	bin.0009
contig_5811	bin.0009
contig_722	bin.0009
contig_16856	bin.0009
contig_12834	bin.0009
contig_25416	bin.0009
contig_17518	bin.0009
contig_5810	bin.0009
contig_11945	bin.0009
contig_14710	bin.0009
contig_5925	bin.0009
contig_22419	bin.0009
contig_25649	bin.0009
contig_25901	bin.0009
contig_15316	bin.0009
contig_25607	bin.0009
contig_21867	bin.0009
contig_21259	bin.0009
contig_9692	bin.0009
contig_22175	bin.0009
contig_4212	bin.0009
contig_22440	bin.0009
contig_6023	bin.0009
contig_3813	bin.0009
contig_18321	bin.0009
contig_19544	bin.0009
contig_24542	bin.0010
contig_5955	bin.0010
contig_25000	bin.0010
contig_4440	bin.0010
contig_487	bin.0010
contig_11313	bin.0010
contig_3669	bin.0010
contig_10846	bin.0010
contig_10003	bin.0010
contig_24063	bin.0010
contig_9402	bin.0010
contig_21940	bin.0010
contig_10851	bin.0010
contig_22006	bin.0010
contig_8327	bin.0010
contig_12363	bin.0010
contig_9748	bin.0010
contig_9282	bin.0010
contig_14745	bin.0010
contig_19906	bin.0010
contig_9065	bin.0010
contig_21731	bin.0010
contig_23185	bin.0010
contig_25575	bin.0010
contig_9060	bin.0010
contig_9058	bin.0010
contig_10849	bin.0010
contig_7723	bin.0010
contig_18360	bin.0010
contig_14275	bin.0010
contig_23890	bin.0010
contig_9817	bin.0010
contig_22051	bin.0010
contig_8328	bin.0010
contig_25285	bin.0010
contig_17115	bin.0010
contig_24446	bin.0010
contig_3668	bin.0010
contig_8330	bin.0010
contig_25169	bin.0010
contig_25040	bin.0010
contig_25690	bin.0010
contig_17749	bin.0010
contig_8329	bin.0010
contig_9405	bin.0010
contig_3575	bin.0010
contig_9063	bin.0010
contig_4439	bin.0010
contig_25256	bin.0010
contig_24543	bin.0010
contig_14292	bin.0010
contig_18102	bin.0010
contig_9066	bin.0010
contig_9053	bin.0010
contig_954	bin.0010
contig_18306	bin.0010
contig_921	bin.0010
contig_23810	bin.0010
contig_9285	bin.0010
contig_19216	bin.0010
contig_23966	bin.0010
contig_23812	bin.0010
contig_11316	bin.0010
contig_25257	bin.0010
contig_11311	bin.0010
contig_24576	bin.0010
contig_3577	bin.0010
contig_9057	bin.0010
contig_16018	bin.0010
contig_21453	bin.0010
contig_9280	bin.0010
contig_3582	bin.0010
contig_10848	bin.0010
contig_14074	bin.0010
contig_4441	bin.0010
contig_9062	bin.0010
contig_5933	bin.0010
contig_24149	bin.0010
contig_24599	bin.0010
contig_8002	bin.0010
contig_14274	bin.0010
contig_22347	bin.0010
contig_3579	bin.0010
contig_25991	bin.0010
contig_11906	bin.0010
contig_9067	bin.0010
contig_945	bin.0010
contig_5953	bin.0010
contig_23545	bin.0010
contig_5053	bin.0010
contig_19343	bin.0010
contig_20848	bin.0010
contig_3715	bin.0010
contig_24230	bin.0010
contig_3115	bin.0010
contig_3580	bin.0010
contig_22252	bin.0010
contig_22121	bin.0010
contig_986	bin.0010
contig_9403	bin.0010
contig_24794	bin.0010
contig_24883	bin.0010
contig_9056	bin.0010
contig_19138	bin.0010
contig_14273	bin.0010
contig_19934	bin.0010
contig_22595	bin.0010
contig_10004	bin.0010
contig_9283	bin.0010
contig_24194	bin.0010
contig_9406	bin.0010
contig_24598	bin.0010
contig_20638	bin.0010
contig_23546	bin.0010
contig_14294	bin.0010
contig_24541	bin.0010
contig_15719	bin.0010
contig_5951	bin.0010
contig_9201	bin.0011
contig_16978	bin.0011
contig_24079	bin.0011
contig_22741	bin.0011
contig_10175	bin.0011
contig_11499	bin.0011
contig_20851	bin.0011
contig_19692	bin.0011
contig_16724	bin.0011
contig_20986	bin.0011
contig_16339	bin.0011
contig_20628	bin.0011
contig_23727	bin.0011
contig_14681	bin.0011
contig_21852	bin.0011
contig_12456	bin.0011
contig_18203	bin.0011
contig_4426	bin.0011
contig_22179	bin.0011
contig_12860	bin.0011
contig_15762	bin.0011
contig_16126	bin.0011
contig_11583	bin.0011
contig_652	bin.0011
contig_2943	bin.0011
contig_24811	bin.0011
contig_21225	bin.0011
contig_16775	bin.0011
contig_21532	bin.0011
contig_17533	bin.0011
contig_12943	bin.0011
contig_22132	bin.0011
contig_12878	bin.0011
contig_23049	bin.0011
contig_15906	bin.0011
contig_5872	bin.0011
contig_4246	bin.0011
contig_17356	bin.0011
contig_12889	bin.0011
contig_20006	bin.0011
contig_10289	bin.0011
contig_11560	bin.0011
contig_24971	bin.0011
contig_14014	bin.0011
contig_7099	bin.0011
contig_17026	bin.0011
contig_19945	bin.0011
contig_16278	bin.0011
contig_15669	bin.0011
contig_13797	bin.0011
contig_20627	bin.0011
contig_12961	bin.0011
contig_9840	bin.0011
contig_20632	bin.0011
contig_19888	bin.0011
contig_21256	bin.0011
contig_19921	bin.0011
contig_16343	bin.0011
contig_18871	bin.0011
contig_13737	bin.0011
contig_24029	bin.0011
contig_20951	bin.0011
contig_12740	bin.0011
contig_13340	bin.0011
contig_9833	bin.0011
contig_8578	bin.0011
contig_21045	bin.0011
contig_8217	bin.0011
contig_12329	bin.0011
contig_23338	bin.0011
contig_14695	bin.0011
contig_10639	bin.0011
contig_6219	bin.0011
contig_11409	bin.0011
contig_12000	bin.0011
contig_22644	bin.0011
contig_15295	bin.0011
contig_19307	bin.0011
contig_17236	bin.0011
contig_16986	bin.0011
contig_22149	bin.0011
contig_13659	bin.0011
contig_9546	bin.0011
contig_18095	bin.0011
contig_20483	bin.0011
contig_20872	bin.0011
contig_20895	bin.0011
contig_22427	bin.0011
contig_10713	bin.0011
contig_21499	bin.0011
contig_10176	bin.0011
contig_23112	bin.0011
contig_21508	bin.0011
contig_12995	bin.0011
contig_14665	bin.0011
contig_12595	bin.0011
contig_20410	bin.0011
contig_14627	bin.0011
contig_22351	bin.0011
contig_9015	bin.0011
contig_22265	bin.0011
contig_6685	bin.0011
contig_17646	bin.0011
contig_10300	bin.0011
contig_12939	bin.0011
contig_15035	bin.0011
contig_21424	bin.0011
contig_23250	bin.0011
contig_12991	bin.0011
contig_14809	bin.0011
contig_17716	bin.0011
contig_10374	bin.0011
contig_20419	bin.0011
contig_16751	bin.0011
contig_20170	bin.0011
contig_4998	bin.0011
contig_18487	bin.0011
contig_20073	bin.0011
contig_2285	bin.0011
contig_19593	bin.0011
contig_24571	bin.0011
contig_22075	bin.0011
contig_10973	bin.0011
contig_24133	bin.0011
contig_19807	bin.0011
contig_2770	bin.0011
contig_14141	bin.0011
contig_5661	bin.0011
contig_3092	bin.0011
contig_12843	bin.0011
contig_2178	bin.0011
contig_12253	bin.0011
contig_23208	bin.0011
contig_4359	bin.0011
contig_14303	bin.0011
contig_20967	bin.0011
contig_23194	bin.0011
contig_17235	bin.0011
contig_19113	bin.0011
contig_12588	bin.0011
contig_25417	bin.0011
contig_4325	bin.0011
contig_16385	bin.0011
contig_4248	bin.0011
contig_13033	bin.0011
contig_14260	bin.0011
contig_11158	bin.0011
contig_22804	bin.0011
contig_11699	bin.0011
contig_22009	bin.0011
contig_24734	bin.0011
contig_21850	bin.0011
contig_9589	bin.0011
contig_23305	bin.0011
contig_15293	bin.0011
contig_19647	bin.0011
contig_17767	bin.0011
contig_19432	bin.0011
contig_17312	bin.0011
contig_20813	bin.0011
contig_12937	bin.0011
contig_4255	bin.0011
contig_20489	bin.0011
contig_23364	bin.0011
contig_18994	bin.0011
contig_17363	bin.0011
contig_17182	bin.0011
contig_21659	bin.0011
contig_8924	bin.0011
contig_1821	bin.0011
contig_19733	bin.0011
contig_12554	bin.0011
contig_16971	bin.0011
contig_8561	bin.0011
contig_11285	bin.0011
contig_18681	bin.0011
contig_8933	bin.0011
contig_17373	bin.0011
contig_17828	bin.0011
contig_18855	bin.0011
contig_8941	bin.0011
contig_17776	bin.0011
contig_21235	bin.0011
contig_22978	bin.0011
contig_21570	bin.0011
contig_6438	bin.0011
contig_16335	bin.0011
contig_19233	bin.0011
contig_14693	bin.0011
contig_18162	bin.0011
contig_13077	bin.0011
contig_14855	bin.0011
contig_24517	bin.0011
contig_12568	bin.0011
contig_14245	bin.0011
contig_19821	bin.0011
contig_16128	bin.0011
contig_17566	bin.0011
contig_22256	bin.0011
contig_15336	bin.0011
contig_22382	bin.0011
contig_3583	bin.0011
contig_20498	bin.0011
contig_22104	bin.0011
contig_11284	bin.0011
contig_9203	bin.0011
contig_2874	bin.0011
contig_21299	bin.0011
contig_18897	bin.0011
contig_16886	bin.0011
contig_18219	bin.0011
contig_21036	bin.0011
contig_16125	bin.0011
contig_10301	bin.0011
contig_24239	bin.0011
contig_16669	bin.0011
contig_19617	bin.0011
contig_9688	bin.0011
contig_23516	bin.0011
contig_17874	bin.0011
contig_15187	bin.0011
contig_16874	bin.0011
contig_16627	bin.0011
contig_3314	bin.0011
contig_22721	bin.0011
contig_16342	bin.0011
contig_20383	bin.0011
contig_14358	bin.0011
contig_24652	bin.0011
contig_21932	bin.0011
contig_7708	bin.0011
contig_20785	bin.0011
contig_15294	bin.0011
contig_18505	bin.0011
contig_10504	bin.0011
contig_24207	bin.0011
contig_18220	bin.0011
contig_19990	bin.0011
contig_19023	bin.0011
contig_20194	bin.0011
contig_19091	bin.0011
contig_17313	bin.0011
contig_25693	bin.0011
contig_22250	bin.0011
contig_25685	bin.0011
contig_10014	bin.0011
contig_11135	bin.0011
contig_19012	bin.0011
contig_19157	bin.0011
contig_24605	bin.0011
contig_17993	bin.0011
contig_18444	bin.0011
contig_12407	bin.0011
contig_8580	bin.0011
contig_20413	bin.0011
contig_10901	bin.0011
contig_22477	bin.0011
contig_22530	bin.0011
contig_21888	bin.0011
contig_15651	bin.0011
contig_6314	bin.0011
contig_21903	bin.0011
contig_17969	bin.0011
contig_21506	bin.0011
contig_21784	bin.0011
contig_19163	bin.0011
contig_12122	bin.0011
contig_13432	bin.0011
contig_19474	bin.0011
contig_8798	bin.0011
contig_10985	bin.0011
contig_9900	bin.0011
contig_18830	bin.0011
contig_20635	bin.0011
contig_19342	bin.0011
contig_20205	bin.0011
contig_15909	bin.0011
contig_20642	bin.0011
contig_20291	bin.0011
contig_16166	bin.0011
contig_12522	bin.0011
contig_14153	bin.0011
contig_17231	bin.0011
contig_12123	bin.0011
contig_19239	bin.0011
contig_10405	bin.0011
contig_8575	bin.0011
contig_9842	bin.0011
contig_8262	bin.0011
contig_16674	bin.0011
contig_15707	bin.0011
contig_6828	bin.0011
contig_9949	bin.0011
contig_10051	bin.0011
contig_21562	bin.0011
contig_17351	bin.0011
contig_4772	bin.0012
contig_8782	bin.0012
contig_9296	bin.0012
contig_6602	bin.0012
contig_3879	bin.0012
contig_23163	bin.0012
contig_24272	bin.0012
contig_22524	bin.0012
contig_23934	bin.0012
contig_4791	bin.0012
contig_8571	bin.0012
contig_25389	bin.0012
contig_6595	bin.0012
contig_8165	bin.0012
contig_19687	bin.0012
contig_3883	bin.0012
contig_25230	bin.0012
contig_9431	bin.0012
contig_17178	bin.0012
contig_4778	bin.0012
contig_1297	bin.0012
contig_22444	bin.0012
contig_17994	bin.0012
contig_15560	bin.0012
contig_6598	bin.0012
contig_4805	bin.0012
contig_24192	bin.0012
contig_4788	bin.0012
contig_6597	bin.0012
contig_15925	bin.0012
contig_23937	bin.0012
contig_25114	bin.0012
contig_23639	bin.0012
contig_23932	bin.0012
contig_12973	bin.0012
contig_13052	bin.0012
contig_5899	bin.0012
contig_25969	bin.0012
contig_16825	bin.0012
contig_3878	bin.0012
contig_4794	bin.0012
contig_24363	bin.0012
contig_13136	bin.0012
contig_9953	bin.0012
contig_19646	bin.0012
contig_12746	bin.0012
contig_17375	bin.0012
contig_2673	bin.0012
contig_4777	bin.0012
contig_23936	bin.0012
contig_13259	bin.0012
contig_10967	bin.0012
contig_2762	bin.0012
contig_4786	bin.0012
contig_4768	bin.0012
contig_9869	bin.0012
contig_4802	bin.0012
contig_16655	bin.0012
contig_18007	bin.0012
contig_25993	bin.0012
contig_19001	bin.0012
contig_9939	bin.0012
contig_11929	bin.0012
contig_22831	bin.0012
contig_18057	bin.0012
contig_4782	bin.0012
contig_13930	bin.0012
contig_4783	bin.0012
contig_16100	bin.0012
contig_7421	bin.0012
contig_6600	bin.0012
contig_14605	bin.0012
contig_17444	bin.0012
contig_23845	bin.0012
contig_24190	bin.0012
contig_4775	bin.0012
contig_4771	bin.0012
contig_20112	bin.0012
contig_25310	bin.0012
contig_50	bin.0012
contig_13258	bin.0012
contig_13578	bin.0012
contig_4773	bin.0012
contig_20441	bin.0012
contig_25729	bin.0012
contig_24150	bin.0012
contig_25998	bin.0012
contig_8781	bin.0012
contig_13725	bin.0012
contig_10124	bin.0012
contig_22181	bin.0012
contig_6596	bin.0012
contig_4806	bin.0012
contig_23935	bin.0012
contig_12752	bin.0012
contig_4748	bin.0012
contig_24271	bin.0012
contig_24132	bin.0012
contig_18145	bin.0012
contig_5165	bin.0012
contig_25276	bin.0012
contig_18305	bin.0012
contig_23780	bin.0012
contig_4793	bin.0012
contig_8166	bin.0012
contig_25129	bin.0012
contig_6437	bin.0012
contig_13648	bin.0012
contig_4803	bin.0012
contig_4792	bin.0012
contig_3882	bin.0012
contig_3877	bin.0012
contig_24193	bin.0012
contig_6563	bin.0012
contig_10074	bin.0012
contig_6505	bin.0012
contig_15013	bin.0012
contig_23475	bin.0012
contig_13255	bin.0012
contig_24191	bin.0012
contig_4785	bin.0012
contig_4769	bin.0012
contig_22134	bin.0012
contig_12813	bin.0012
contig_3881	bin.0012
contig_25938	bin.0012
contig_6594	bin.0012
contig_23933	bin.0012
contig_25674	bin.0012
contig_22426	bin.0012
contig_4799	bin.0012
contig_24189	bin.0012
contig_4797	bin.0012
contig_7094	bin.0012
contig_7078	bin.0012
contig_23931	bin.0012
contig_10290	bin.0012
contig_21315	bin.0012
contig_9295	bin.0012
contig_4776	bin.0012
contig_11111	bin.0012
contig_21602	bin.0012
contig_4804	bin.0012
contig_8612	bin.0012
contig_7379	bin.0012
contig_13256	bin.0012
contig_25760	bin.0012
contig_7880	bin.0012
contig_10287	bin.0012
contig_11203	bin.0012
contig_25015	bin.0012
contig_7783	bin.0012
contig_4795	bin.0012
contig_4789	bin.0012
contig_23930	bin.0012
contig_3880	bin.0012
contig_6599	bin.0012
contig_7507	bin.0012
contig_1664	bin.0012
contig_25958	bin.0012
contig_22860	bin.0012
contig_21862	bin.0012
contig_16989	bin.0013
contig_23231	bin.0013
contig_22645	bin.0013
contig_1577	bin.0013
contig_20545	bin.0013
contig_12457	bin.0013
contig_9452	bin.0013
contig_25681	bin.0013
contig_16131	bin.0013
contig_25038	bin.0013
contig_17220	bin.0013
contig_1563	bin.0013
contig_22705	bin.0013
contig_16565	bin.0013
contig_14635	bin.0013
contig_25788	bin.0013
contig_24073	bin.0013
contig_12120	bin.0013
contig_19036	bin.0013
contig_17946	bin.0013
contig_13752	bin.0013
contig_1562	bin.0013
contig_24929	bin.0013
contig_5572	bin.0013
contig_23286	bin.0013
contig_10884	bin.0013
contig_15067	bin.0013
contig_22447	bin.0013
contig_18700	bin.0013
contig_13348	bin.0013
contig_17737	bin.0013
contig_21511	bin.0013
contig_23571	bin.0013
contig_7502	bin.0013
contig_6854	bin.0013
contig_18051	bin.0013
contig_19261	bin.0013
contig_5365	bin.0013
contig_3714	bin.0013
contig_1561	bin.0013
contig_21074	bin.0013
contig_1576	bin.0013
contig_10320	bin.0013
contig_19683	bin.0013
contig_9389	bin.0013
contig_12659	bin.0013
contig_10881	bin.0013
contig_1549	bin.0013
contig_10220	bin.0013
contig_5211	bin.0013
contig_22824	bin.0013
contig_9287	bin.0013
contig_1572	bin.0013
contig_16078	bin.0013
contig_1564	bin.0013
contig_25231	bin.0013
contig_23569	bin.0013
contig_11181	bin.0013
contig_21925	bin.0013
contig_8764	bin.0013
contig_1566	bin.0013
contig_653	bin.0013
contig_23311	bin.0013
contig_4065	bin.0013
contig_1568	bin.0013
contig_9347	bin.0013
contig_14751	bin.0013
contig_20692	bin.0013
contig_14982	bin.0013
contig_1582	bin.0013
contig_10321	bin.0013
contig_12632	bin.0013
contig_20542	bin.0013
contig_21141	bin.0013
contig_16421	bin.0013
contig_1557	bin.0013
contig_23573	bin.0013
contig_11481	bin.0013
contig_1574	bin.0013
contig_1565	bin.0013
contig_10933	bin.0013
contig_1567	bin.0013
contig_8588	bin.0013
contig_10049	bin.0013
contig_1569	bin.0013
contig_23247	bin.0013
contig_9248	bin.0013
contig_23399	bin.0013
contig_14118	bin.0013
contig_16853	bin.0013
contig_22968	bin.0013
contig_18440	bin.0013
contig_17903	bin.0013
contig_11224	bin.0013
contig_23572	bin.0013
contig_18012	bin.0013
contig_22537	bin.0013
contig_18237	bin.0013
contig_10323	bin.0013
contig_1571	bin.0013
contig_16752	bin.0013
contig_1959	bin.0013
contig_5571	bin.0013
contig_16028	bin.0013
