bin	CDS_total	CDS_hypothetical	X16S	X23S	X5S	unique_tRNA	checkm_marker_lineage	Completeness	Contamination	Strain_heterogeneity	Genome_size_bp	ambiguous_bases	scaffolds	contigs	N50_scaffolds_	N50_contigs_	Mean_scaffold_length_bp	Mean_contig_length_bp	Longest_scaffold_bp	Longest_contig_bp	GC	GC_std_scaffolds__1kbp	Coding_density	predicted_genes	gtdb_classification	fastani_ani	fastani_af	closest_placement_reference	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	msa_percent	red_value	gtdb_warning	silva_taxonomy	mags_workflow_name	mags_workflow_date	mags_workflow_mode	MAG_status	cov_long	cov_ilm	Rabund_long	Rabund_ilm	cmseq_covered_bases	cmseq_polymorphic_bases	percent_snp_rate	cMAG_status	kaiju_domain	kaiju_phylum	AMR_count	VIR_count
bin.0010	3619	1720	4	4	4	20	p__Firmicutes (UID240)	94.23	15.91	33.33	3573866	13	45	45	185287	185287	79419	79418	567298	567298	39.1	1.61	83.44	3545	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__DUNY01;s__DUNY01 sp012839145	99.47	0.95	GCA_012839145.1	99.47	0.95	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__;s__	taxonomic classification defined by topology and ANI	80.35	N/A	Genome has more than 13.3% of markers with multiple hits	HQ156170.1.1388 Bacteria;Firmicutes;Thermovenabulia;Thermovenabulales;Tepidanaerobacter;uncultured prokaryote	r10-il	2021-10-17	Nanopore-Illumina	Contaminated	10.917539	10.822351	0.24797307	0.23015873	2154892	71818	3.33278883582101	N	Bacteria	 Firmicutes	0	0
bin.0011	2188	1086	2	2	2	20	p__Firmicutes (UID239)	90.1	1.98	0	2375019	0	19	19	287705	287705	125001	125001	526150	526150	54.1	1.42	88.22	2201	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__;s__	taxonomic classification fully defined by topology	90.97	0.7896952803671938	N/A	CZCB01000470.66426.67944 Bacteria;Firmicutes;D8A-2;anaerobic digester metagenome	r10-il	2021-10-17	Nanopore-Illumina	HQ	11.1965475	15.71167	0.25431028	0.33413976	2011149	16023	0.79670874708935	N	Bacteria	 Firmicutes	0	0
bin.0012	2257	1245	1	1	1	20	k__Bacteria (UID2982)	91.39	1.38	0	2618611	0	18	18	382367	382367	145478	145478	649557	649557	59.6	3.41	89.95	2215	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__Lenti-01 sp002304915	98.34	0.91	GCA_002304915.1	98.34	0.91	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__	taxonomic classification defined by topology and ANI	88.74	N/A	N/A	CU920757.1.1398 Bacteria;Verrucomicrobiota;Verrucomicrobiae;LD1-PB3;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	HQ	47.9973	59.018467	1.090176	1.2551445	2567146	13648	0.531640974062247	N	Bacteria	 Verrucomicrobia	0	0
bin.0013	3860	2295	2	1	1	20	k__Bacteria (UID2565)	95.45	1.14	100	4669092	0	31	31	219672	219672	150615	150615	581296	581296	59.2	0.82	86.93	3915	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalophaeraceae;g__B28-G16;s__	N/A	N/A	GCA_003644175.1	76.26	0.12	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Sedimentisphaerales;f__Anaerohalophaeraceae;g__;s__	taxonomic classification defined by topology and ANI	85.35	0.8943702428782175	N/A	JN516680.1.1350 Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4;uncultured organism	r10-il	2021-10-17	Nanopore-Illumina	HQ	12.129578	15.210375	0.27550247	0.32347873	3918908	9041	0.23070202209391	N	Bacteria	 Planctomycetes	0	0
bin.0014	2109	1147	2	2	0	20	p__Bacteroidetes (UID2605)	95.95	4.84	12.5	2492292	1	25	25	454617	454617	99691	99691	616141	616141	30	2.71	86.82	2024	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__DTU049;g__DTU049;s__DTU049 sp001512885	99.93	1.0	GCA_001512885.1	99.93	1.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__DTU049;g__DTU049;s__	taxonomic classification defined by topology and ANI	90.89	N/A	N/A	CZCB01007045.46.1566 Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Lentimicrobiaceae;Lentimicrobium;anaerobic digester metagenome	r10-il	2021-10-17	Nanopore-Illumina	MQ	23.163168	14.951945	0.5261115	0.31798273	1795187	4844	0.269832613538311	N	Bacteria	 Firmicutes	0	0
bin.0015	2700	1418	2	2	2	20	p__Bacteroidetes (UID2605)	96.19	1.43	0	3287154	0	4	4	2106592	2106592	821788	821788	2106592	2106592	44.3	0.31	89.11	2637	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__MWFE01;s__MWFE01 sp002071445	99.97	0.99	GCA_002071445.1	99.97	0.99	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__BBW3;g__;s__	taxonomic classification defined by topology and ANI	96.15	N/A	N/A	HM748809.1.1486 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Williamwhitmaniaceae;Blvii28 wastewater-sludge group;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	HQ	282.84863	261.82898	6.4244194	5.5683117	3279585	347	0.0105806069975317	N	Bacteria	 Chlorobi	1	0
bin.0016	1322	553	2	1	2	18	o__Thermoanaerobacterales (UID1420)	68.88	1.08	16.67	1336738	10	50	50	41662	41662	26734	26734	91922	91922	50.7	2.85	84.31	1290	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__HGM11417;g__JAAYQN01;s__JAAYQN01 sp012519285	99.07	0.84	GCA_012519285.1	99.07	0.84	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__HGM11417;g__;s__	taxonomic classification defined by topology and ANI	81.77	N/A	N/A	KP150726.1.1472 Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	MQ	7.608344	7.351864	0.1728104	0.15635194	332117	3903	1.17518826196792	N	Bacteria	 Firmicutes	0	0
bin.0017	3112	1830	3	2	2	20	k__Bacteria (UID2570)	97.02	4.92	46.15	3988856	6	64	64	114065	114065	62325	62325	400857	400852	49.6	3.09	89.36	3258	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__Fermentimonas sp012838585	99.2	0.95	GCA_012838585.1	99.2	0.95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__Fermentimonas;s__	taxonomic classification defined by topology and ANI	91.15	N/A	N/A	EF559172.1.1492 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Fermentimonas;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	HQ	10.345154	10.370983	0.23497236	0.22055948	2281833	24593	1.0777738774047	N	Bacteria	 Bacteroidetes	1	0
bin.0018	1689	748	2	2	2	20	k__Bacteria (UID2328)	98.56	0	0	1713128	0	11	11	435973	435973	155738	155738	450458	450458	46.2	1.34	90.03	1590	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__DTU067 sp001512995	99.6	0.95	GCA_001512995.1	99.6	0.95	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DTU067;s__	taxonomic classification defined by topology and ANI	92.75	N/A	N/A	FN667374.1.1462 Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured compost bacterium	r10-il	2021-10-17	Nanopore-Illumina	HQ	16.518501	14.36912	0.37518927	0.30558777	1372770	2528	0.184153208476292	N	Bacteria	 Firmicutes	0	0
bin.0019	1116	510	1	1	1	16	p__Firmicutes (UID240)	45.57	0.96	0	1011930	13	33	33	38450	38450	30664	30664	73733	73733	40.9	1.76	84.91	1137	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__;s__	N/A	N/A	GCA_012841995.1	77.28	0.03	d__Bacteria;p__Firmicutes_A;c__Thermosediminibacteria;o__Thermosediminibacterales;f__Tepidanaerobacteraceae;g__;s__	taxonomic classification defined by topology and ANI	49.53	0.8025186120724764	N/A	EF559141.1.1501 Bacteria;Firmicutes;Thermovenabulia;Thermovenabulales;Tepidanaerobacter;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	LQ	4.853871	5.2153616	0.110247314	0.11091499	117282	2964	2.52724203202537	N	Bacteria	 Firmicutes	0	0
bin.0020	3311	1945	1	1	1	14	k__Bacteria (UID3187)	57.75	2.63	25	3384454	56	181	181	23129	23129	18698	18698	59865	59863	66.2	3.52	88.38	3422	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales;f__Bryobacteraceae;g__;s__	taxonomic classification fully defined by topology	47.45	0.8435428231033026	N/A	KF550883.1.1426 Bacteria;Acidobacteriota;Acidobacteriae;Solibacterales;Solibacteraceae;Candidatus Solibacter;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	MQ	4.712085	3.6963081	0.10702688	0.07860931	155250	6500	4.18679549114332	N	Bacteria	 Acidobacteria	0	0
bin.0021	2299	1395	1	1	1	16	k__Bacteria (UID2569)	81.54	4.19	0	2395044	33	104	104	40983	40983	23029	23028	130877	130877	36.7	2.01	85.02	2424	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__DUOL01;s__DUOL01 sp012838875	98.32	0.81	GCA_012838875.1	98.32	0.81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__;s__	taxonomic classification defined by topology and ANI	71.57	N/A	N/A	EF559158.1.1485 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;M2PB4-65 termite group;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	MQ	5.7969956	5.406587	0.13166876	0.11498178	319529	4341	1.35856213364045	N	Bacteria	 Bacteroidetes	1	0
bin.0022	1098	546	1	1	1	19	k__Bacteria (UID2329)	82.7	4.49	25	1096544	5	45	45	43973	43973	24367	24367	138124	138124	32.9	2.22	88.96	1051	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__JAAYSA01;s__JAAYSA01 sp012518455	96.72	0.82	GCA_012518455.1	96.72	0.82	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__;s__	taxonomic classification defined by topology and ANI	75.64	N/A	N/A	FJ205853.1.1308 Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;UCG-004;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	MQ	8.693748	4.9038367	0.19746353	0.10428979	105524	766	0.725901216784807	N	Bacteria	 Firmicutes	0	0
bin.0023	1958	823	2	2	2	20	k__Bacteria (UID2570)	99.45	9.95	3.85	2225881	0	12	12	258870	258870	185490	185490	616989	616989	42.5	1.52	89.13	1923	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__UBA4179 sp002381125	97.44	0.78	GCA_002381125.1	97.44	0.78	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__	taxonomic classification defined by topology and ANI	93.15	N/A	N/A	CZCA01000836.15.1544 Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Proteiniphilum;anaerobic digester metagenome	r10-il	2021-10-17	Nanopore-Illumina	MQ	35.17668	50.0494	0.7989777	1.0643996	2036108	34013	1.6704909562754	N	Bacteria	 Bacteroidetes	0	0
bin.0024	2313	1121	1	1	1	20	c__Deltaproteobacteria (UID3216)	80.65	0.65	0	2464436	1	9	9	1922103	1922103	273826	273826	1922103	1922103	62.8	3.03	86.84	2248	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA2192;s__UBA2192 sp012728915	99.82	0.84	GCA_012728915.1	99.82	0.84	d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA4778;g__UBA2192;s__	taxonomic classification defined by topology and ANI	79.31	N/A	N/A	CU925038.1.1379 Bacteria;Desulfobacterota;Syntrophia;Syntrophales;uncultured;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	MQ	22.91159	29.494482	0.5203973	0.6272585	2397849	4306	0.17957761310241	N	Bacteria	 Proteobacteria	0	0
bin.0025	2583	1090	3	4	4	21	p__Firmicutes (UID241)	95.76	5.37	25	2621921	6	22	22	406050	406050	119178	119177	534809	534803	58.3	2.94	89.34	2524	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp002391385	99.83	0.98	GCA_002391385.1	99.83	0.98	d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__	taxonomic classification defined by topology and ANI	91.68	N/A	N/A	CZCA01001080.28.1546 Bacteria;Firmicutes;Limnochordia;MBA03;anaerobic digester metagenome	r10-il	2021-10-17	Nanopore-Illumina	MQ	27.2748	40.587276	0.61950004	0.8631688	2538041	9060	0.356968228645637	N	Bacteria	 Firmicutes	0	0
bin.0026	2582	1227	3	2	2	21	p__Firmicutes (UID239)	94.12	4.74	16.67	2750403	15	9	9	600984	600969	305600	305598	991102	991102	55.3	0.68	86.29	2509	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__UBA10085 sp003456765	99.0	0.92	GCA_003456765.1	99.0	0.92	d__Bacteria;p__Firmicutes_G;c__SHA-98;o__DTUO25;f__DTU025;g__UBA10085;s__	taxonomic classification defined by topology and ANI	90.19	N/A	N/A	JX456451.1.1502 Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured Clostridiales bacterium	r10-il	2021-10-17	Nanopore-Illumina	HQ	30.621384	43.11411	0.695512	0.91690683	2706004	41104	1.51899258094223	N	Bacteria	 Firmicutes	0	0
bin.0027	646	310	3	1	1	19	k__Bacteria (UID203)	74.11	1.72	100	579833	0	8	8	318195	318195	72479	72479	318195	318195	32.2	0.93	84.13	598	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA6257;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__UBA6257;g__;s__	taxonomic classification fully defined by topology	64.19	0.7703210038572745	N/A	ASKW01000012.8631.10171 Bacteria;Patescibacteria;Parcubacteria;Candidatus Brennerbacteria;Parcubacteria bacterium SCGC AAA010-E09	r10-il	2021-10-17	Nanopore-Illumina	MQ	7.802628	7.480102	0.17722325	0.15907916	174024	3023	1.73711671953294	N	Bacteria	 Actinobacteria	0	0
bin.0028	3443	1693	1	1	1	21	c__Deltaproteobacteria (UID3216)	92.9	3.87	0	3551676	23	12	12	414055	414045	295973	295971	1228598	1228598	44.5	1.24	86.05	3485	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__Syntrophorhabdus sp002067585	98.78	0.89	GCA_002067585.1	98.78	0.89	d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__Syntrophorhabdus;s__	taxonomic classification defined by topology and ANI	91.09	N/A	N/A	FPLM01000245.1.1511 Bacteria;Desulfobacterota;Syntrophorhabdia;Syntrophorhabdales;Syntrophorhabdaceae;Syntrophorhabdus;metagenome	r10-il	2021-10-17	Nanopore-Illumina	HQ	13.423811	18.268034	0.3048987	0.3885059	3135469	24679	0.787091181574431	N	Bacteria	 Proteobacteria	0	0
bin.0029	788	391	1	2	0	15	k__Bacteria (UID2328)	52.55	0.24	0	720090	5	45	45	19857	19857	16002	16001	78552	78552	30.8	3.32	86.8	807	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DUNF01;s__	N/A	N/A	GCA_012839485.1	96.07	0.62	d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-698;g__DUNF01;s__	taxonomic classification defined by topology and ANI	44.27	0.9989982037367218	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	GQ134373.1.1418 Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae;Acholeplasma;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	MQ	6.5688214	3.323132	0.14919946	0.07067298	45421	476	1.04797340437243	N	Bacteria	 Tenericutes	0	0
bin.0030	2452	1484	2	2	2	14	k__Bacteria (UID1452)	51.23	0.93	0	2736413	16	85	85	45706	45706	32193	32192	121771	121771	56	1.1	86.52	2550	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__;s__	taxonomic novelty determined using RED	46.44	0.8391951588329054	N/A	CU927522.1.1345 Bacteria;Armatimonadota;uncultured;uncultured bacterium	r10-il	2021-10-17	Nanopore-Illumina	MQ	4.142916	5.6511	0.09409921	0.12018183	324919	2709	0.833746256759377	N	Bacteria	 Firmicutes	0	0
bin.0031	1023	513	0	0	0	10	c__Deltaproteobacteria (UID3216)	38.01	0.65	0	911250	48	53	53	22396	22396	17193	17192	84629	84629	49.9	2.66	83.12	1052	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SURF-15;g__;s__	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__;g__;s__	taxonomic novelty determined using RED	35.34	0.7790226413894897	N/A	NA	r10-il	2021-10-17	Nanopore-Illumina	LQ	3.7736888	2.865678	0.085712835	0.060944315	10589	102	0.963263764283691	N	Bacteria	 Proteobacteria	0	0
